Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov < 3,5t;Sr. tov  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;Dnevni NOO;Tip
AC;A1;0030;MP SENTILJ - POCIVALISCE SENTILJ;0;482;674;MT Sentilj AC;QLD*;20.481;52;15.724;115;1.619;205;148;325;2.293;2288;PLDP
AC;A1;0030;POCIVALISCE SENTILJ - SENTILJ;482;1.137;869;Sentilj AC;QLTC8;20.275;52;15.560;114;1.593;204;147;321;2.284;2276;PLDP
AC;A1;0128;PRIKLJ.SENTILJ - MP SENTILJ;0;1.646;868;Priklj. Sentilj MP;QLD6;401;1;346;0;36;3;2;3;10;12;PLDP
AC;A1;0031;SENTILJ  -  PESNICA;0;9.761;837;Pesnica AC;QLTC8;25.055;62;19.740;205;2.189;181;87;388;2.203;2301;PLDP
AC;A1;0065;PESNICA - DRAGUCOVA;0;2.570;;;P;25.300;60;20.130;210;2.100;170;110;370;2.150;2253;PLDP
AC;A1;0071;DRAGUCOVA - MB (ZRKOVSKA);0;4.452;889;Malecnik AC;QLTC8;32.686;88;22.059;307;3.573;597;190;1.003;4.869;5158;PLDP
AC;A1;0071;MB (ZRKOVSKA)  - MB (PTUJSKA);4.452;7.770;;;P;32.800;90;22.045;300;3.600;600;255;910;5.000;5207;PLDP
AC;A1;0066;MB (PTUJSKA) - ROGOZA;0;2.590;840;Ptujska AC;QLTC8;38.222;95;26.621;299;4.219;594;309;865;5.220;5364;PLDP
AC;A1;0066;ROGOZA - SLIVNICA;2.590;4.857;;;P;35.700;110;24.080;300;4.100;750;270;840;5.250;5402;PLDP
AC;A1;0034;SLIVNICA;0;1.757;;;P;42.000;100;30.615;250;4.460;710;330;785;4.750;4932;PLDP
AC;A1;0035;SLIVNICA - FRAM;0;1.910;802;Hoce AC;QLTC8;42.000;101;30.611;251;4.461;710;331;785;4.750;4933;PLDP
AC;A1;0134;PRIKLJ. FRAM  -  MB;0;1.000;848;Priklj. Fram-MB;QLTC8;6.206;17;4.874;25;477;73;57;115;568;606;PLDP
AC;A1;0134;PRIKLJ. FRAM -  CE;1.000;1.368;849;Priklj. Fram-CE;QLTC8;2.493;7;1.604;24;280;42;24;86;426;447;PLDP
AC;A1;0036;FRAM - SL.BISTRICA-SEVER;0;6.785;2005;Polskava AC;QLTC8;38.287;91;27.341;250;4.264;679;298;756;4.608;4774;PLDP
AC;A1;0036;SL.BISTRICA - SEVER-JUG;6.785;9.733;2006;Sl.Bistrica AC;QLTC8;40.418;91;28.883;259;4.648;782;395;807;4.553;4842;PLDP
AC;A1;0135;PRIKLJ. SL. BISTRICA J. - MB;0;400;856;Priklj. Sl.Bistrica-MB;QLTC8;9.225;19;7.644;54;792;239;132;95;250;432;PLDP
AC;A1;0135;PRIKLJ. SL. BISTRICA J - CE;400;1.638;857;Prikl. Sl.Bistrica-CE;QLTC8;4.309;19;3.592;16;437;49;30;34;132;169;PLDP
AC;A1;0037;SL.BISTRICA - SL.KONJICE;0;9.119;838;Preloge AC;QLTC8;35.502;91;24.831;221;4.293;592;293;746;4.435;4580;PLDP
AC;A1;0136;PRIKLJ. SL. KONJICE - MB;0;900;844;CP Sl.Konjice-MB;Prazno;5.050;30;4.195;15;450;125;65;60;110;207;PLDP
AC;A1;0136;PRIKLJ. SL. KONJICE - CE;900;1.790;845;CP Sl.Konjice-CE;Prazno;3.883;25;3.310;10;231;126;60;63;58;163;PLDP
AC;A1;0038;SL.KONJICE - DRAMLJE;0;10.886;896;Pletovarje AC;QLTC8;34.335;86;23.946;216;4.074;593;288;749;4.383;4536;PLDP
AC;A1;0137;PRIKLJ. DRAMLJE - MB;0;600;846;Priklj. Dramlje-MB;QLTC8;1.926;5;1.536;3;242;36;23;18;63;86;PLDP
AC;A1;0137;PRIKLJ. DRAMLJE - CE;600;1.115;847;Priklj. Dramlje-CE;QLTC8;4.675;12;3.851;11;444;93;56;49;159;222;PLDP
AC;A1;0039;DRAMLJE - LJUBECNA;0;6.436;2004;Zepina AC;QLTC8;37.084;93;26.261;224;4.276;650;321;780;4.479;4671;PLDP
AC;A1;0039;LJUBECNA - CELJE;6.436;8.437;;;P;38.300;95;27.080;235;4.400;740;400;800;4.550;4807;PLDP
AC;A1;0040;CELJE - CELJE ZAHOD;0;5.261;648;Lopata AC;QLTC8;40.500;105;28.403;250;4.960;828;461;833;4.660;4979;PLDP
AC;A1;0040;CELJE ZAHOD - ARJA VAS;5.261;7.510;;;P;44.700;100;33.250;250;4.400;720;480;800;4.700;4959;PLDP
AC;A1;0041;ARJA VAS - SEMPETER;0;7.511;;;P;39.600;95;28.435;240;4.300;680;410;780;4.660;4868;PLDP
AC;A1;0041;SEMPETER - SENTRUPERT;7.511;9.652;;;P;36.500;90;25.665;235;4.200;620;360;770;4.560;4741;PLDP
AC;A1;0042;SENTRUPERT - VRANSKO;0;7.899;839;Vransko AC;QLTC8;38.921;92;27.753;238;4.579;577;275;775;4.632;4762;PLDP
AC;A1;0043;VRANSKO - TROJANE;0;9.940;836;Jasovnik AC;QLTC8;37.352;90;26.495;241;4.325;633;282;789;4.497;4686;PLDP
AC;A1;0067;TROJANE  -  BLAGOVICA;0;8.683;2001;Sentozbolt AC;Prazno;40.330;96;29.343;241;4.528;565;260;747;4.550;4667;PLDP
AC;A1;0142;PRIKLJ.BLAGOVICA - CE;0;200;842;CP Blagovica-CE;Prazno;245;2;185;2;25;7;8;5;11;19;PLDP
AC;A1;0142;PRIKLJ. BLAGOVICA - LJ;200;529;843;CP Blagovica-LJ;Prazno;1.700;5;1.492;3;100;25;25;30;20;58;PLDP
AC;A1;0044;BLAGOVICA - LUKOVICA;0;8.821;834;Kompolje AC;QLTC8;41.785;99;30.650;242;4.603;583;277;772;4.559;4706;PLDP
AC;A1;0044;LUKOVICA - KRTINA;8.821;12.465;;;P;42.900;100;31.655;245;4.650;590;290;780;4.590;4746;PLDP
AC;A1;0169;PRIKLJ. LUKOVICA ;0;2.279;831;CP Lukovica-LJ;Prazno;2.100;10;1.873;2;150;8;15;7;35;43;PLDP
AC;A1;0143;PRIKLJ. KRTINA;0;340;851;Priklj. Krtina-CE;QLTC8;1.380;3;1.067;3;170;26;9;17;85;95;PLDP
AC;A1;0143;PRIKLJ. KRTINA;340;761;835;Priklj. Krtina-Lj;QLTC8;5.264;20;4.685;3;374;27;19;22;114;126;PLDP
AC;A1;0045;KRTINA - DOMZALE;0;3.485;;;P;46.784;117;35.267;240;4.854;591;300;785;4.630;4782;PLDP
AC;A1;0046;DOMZALE - SENTJAKOB;0;5.402;830;Psata AC;QLTC8;54.484;134;42.374;238;5.234;660;360;796;4.688;4878;PLDP
AC;A1;0047;SENTJAKOB - SNEBERJE;0;1.159;;;P;67.500;140;55.330;240;5.200;730;410;810;4.640;4891;PLDP
AC;A1;0047;SNEBERJE - LJ (ZADOBRAVA);1.159;2.866;;;P;69.000;160;55.895;235;6.100;750;450;790;4.620;4875;PLDP
AC;A1;0048;LJ (ZADOBROVA - IND. CONA MOSTE);0;536;;;P;79.900;195;67.535;230;6.300;810;470;710;3.650;4057;PLDP
AC;A1;0048;LJ (IND. CONA MOSTE - ZALOSKA);536;1.330;;;P;78.900;190;67.110;220;6.100;840;490;650;3.300;3738;PLDP
AC;A1;0049;LJ (ZALOSKA - LITIJSKA);0;1.277;;;P;68.300;180;56.865;170;6.000;845;510;630;3.100;3535;PLDP
AC;A1;0050;LJ (LITIJSKA - MALENCE);0;3.979;180;V Obvoznica;QLTC8;63.293;174;52.308;168;5.761;843;524;592;2.923;3366;PLDP
AC;A1;0019;LJ (MALENCE - DOLENJSKA C.);0;456;;;P;65.000;180;52.540;280;5.800;760;540;850;4.050;4533;PLDP
AC;A1;0018;LJ (DOLENJSKA  -  PERUZIJEVA);0;2.098;;;P;61.500;175;49.635;250;5.600;680;500;860;3.800;4282;PLDP
AC;A1;0018;LJ (PERUZIJEVA - BARJANSKA);2.098;3.943;178;J Obvoznica;QLD*;68.500;200;55.330;360;6.300;950;450;960;3.950;4623;PLDP
AC;A1;0017;LJ (BARJANSKA  -  VIC);0;2.758;;;P;67.000;200;54.270;360;5.800;900;430;990;4.050;4705;PLDP
AC;A1;0016;LJ (VIC  -  KOZARJE);0;794;;;P;73.000;220;59.820;480;6.100;880;400;900;4.200;4820;PLDP
AC;A1;0051;LJ (KOZARJE) - BREZOVICA;0;2.408;;;P;74.500;240;60.070;460;5.700;790;350;990;5.900;6194;PLDP
AC;A1;0052;BREZOVICA - VRHNIKA;0;12.424;854;Drenov gric AC;QLTC8;62.300;300;47.220;520;6.540;670;310;940;5.800;6066;PLDP
AC;A1;0150;PRIKLJ. VRHNIKA - LJ;0;1.120;858;CP Vrhnika - LJ;Prazno;10.750;50;9.345;40;670;180;195;95;175;366;PLDP
AC;A1;0150;PRIKLJ. VRHNIKA - KP;1.120;1.381;859;CP Vrhnika - KP;Prazno;2.750;15;2.330;15;150;45;90;45;60;140;PLDP
AC;A1;0053;VRHNIKA - LOGATEC;0;8.279;2103;Verd AC;Prazno;54.300;265;40.205;495;6.020;535;205;890;5.685;5839;PLDP
AC;A1;0151;PRIKLJ. LOGATEC;0;2.480;805;CP Logatec;Prazno;8.900;70;7.325;10;780;265;110;110;230;397;PLDP
AC;A1;0054;LOGATEC - UNEC;0;10.422;897;Laze AC;QLTC8;49.653;180;35.854;444;5.507;610;281;949;5.828;6014;PLDP
AC;A1;0152;PRIKLJ. UNEC - LJ;0;404;824;Priklj. Unec-LJ;QLTC8;4.797;13;4.100;28;415;74;30;47;90;162;PLDP
AC;A1;0152;PRIKLJ. UNEC - KP;404;788;825;Priklj. Unec-KP;QLTC8;2.195;8;1.661;8;244;45;28;42;159;190;PLDP
AC;A1;0055;UNEC - POSTOJNA;0;11.375;822;Ravbarkomanda AC;QLTC8;47.051;175;33.415;424;5.336;581;279;944;5.897;6042;PLDP
AC;A1;0153;PRIKLJ. POSTOJNA - LJ;0;900;826;Prikj. Postojna-LJ;QLTC8;9.616;143;7.735;99;983;140;98;81;337;480;PLDP
AC;A1;0153;PRIKLJ. POSTOJNA - KP;900;1.178;827;Priklj. Postojna-KP;QLTC8;3.896;18;3.239;29;392;53;23;25;117;158;PLDP
AC;A1;0056;POSTOJNA - RAZDRTO;0;9.581;2105;Studenec AC;QLTC8;41.331;50;28.919;354;4.745;494;204;888;5.677;5719;PLDP
AC;A1;0056;RAZDRTO - NANOS;9.581;11.182;2106;Razdrto AC;QLTC8;41.674;48;29.248;353;4.785;492;192;886;5.670;5707;PLDP
AC;A1;0197;PRIKLJ. RAZDRTO - LJ;0;250;828;Priklj. Razdrto-LJ;QLTC8;725;7;566;2;78;9;21;10;32;45;PLDP
AC;A1;0197;PRIKLJ. RAZDRTO - KP;250;698;829;Priklj. Razdrto-KP;QLTC8;1.068;5;895;1;118;7;9;8;25;32;PLDP
AC;A1;0154;RAZCEP NANOS;0;370;894;Razcep Nanos- LJ;QLTC8;12.281;26;7.786;68;1.451;193;74;304;2.379;2278;PLDP
AC;A1;0154;RAZCEP NANOS;370;1.664;895;Razcep Nanos- KP;QLTC8;2.013;8;1.655;20;209;32;10;9;70;90;PLDP
AC;A1;0057;NANOS  -  SENOZECE;0;5.458;2108;Senozece AC;QLTC8;31.406;30;23.117;305;3.543;331;128;591;3.361;3519;PLDP
AC;A1;0155;PRIKLJ. SENOZECE ;0;1.780;818;CP Senozece;Prazno;1.600;5;1.075;20;350;25;25;30;70;110;PLDP
AC;A1;0058;SENOZECE  -   GABRK;0;4.384;812;Cebulovica AC;QLTC8;31.100;118;22.979;310;3.256;309;148;610;3.370;3546;PLDP
AC;A1;0059;GABRK  -  DIVACA;0;2.873;2109;Divaca AC;QLTC8;22.081;97;18.007;97;2.049;170;95;323;1.243;1405;PLDP
AC;A1;0157;PRIKLJ. DIVACA;0;540;808;Priklj. Divaca - LJ;QLTC8;1.277;5;1.015;8;169;19;8;8;45;57;PLDP
AC;A1;0157;PRIKLJ. DIVACA;540;2.079;809;Priklj. Divaca - KP;QLTC8;1.906;8;1.574;7;167;32;35;11;72;93;PLDP
AC;A1;0060;DIVACA - KOZINA;0;7.151;2101;Kozina AC;QLTC8;22.710;100;18.566;96;2.047;183;122;326;1.270;1442;PLDP
AC;A1;0158;PRIKLJ. KOZINA - LJ;0;700;821;Priklj. Kozina-LJ;QLTC8;2.786;12;2.197;14;332;47;25;36;123;160;PLDP
AC;A1;0158;PRIKLJ. KOZINA - KP;700;2.195;823;Priklj. Kozina-KP;QLTC8;3.442;14;2.853;18;296;41;13;27;180;195;PLDP
AC;A1;0061;KOZINA - KASTELEC;0;8.598;893;Ravne AC;QLTC8;23.366;102;19.222;100;2.011;177;110;317;1.327;1477;PLDP
AC;A1;0061;KASTELEC - CRNI KAL;8.598;11.818;;;P;23.700;110;19.610;110;1.820;200;180;320;1.350;1536;PLDP
AC;A1;0062;CRNI KAL  -  RAZCEP SERMIN;0;6.662;803;Dekani AC;QLTC8;24.209;113;19.854;115;1.982;217;224;315;1.389;1587;PLDP
AC;A1;0062;RAZCEP SERMIN  -  H5;6.662;7.116;;;P;23.000;115;18.690;115;1.950;215;220;315;1.380;1578;PLDP
AC;A2;0001;MP KARAVANKE - HRUSICA;0;5.361;673;MT Karavanke;QLTC8;9.946;37;7.501;107;843;94;58;252;1.054;1168;PLDP
AC;A2;0002;HRUSICA - LIPCE;0;7.154;;;P;16.000;90;12.640;180;1.450;140;130;310;1.060;1310;PLDP
AC;A2;0003;LIPCE - LESCE;0;7.950;646;Lipce AC;QLTC8;21.702;98;17.669;217;1.967;211;145;336;1.059;1382;PLDP
AC;A2;0103;PRIKLJ. LESCE - JESENICE;0;545;810;Priklj. Lesce-Jesenice;QLTC8;5.166;27;4.515;42;422;51;32;19;58;118;PLDP
AC;A2;0103;PRIKLJ. LESCE - KRANJ;545;1.133;811;Priklj. Lesce-Kranj;QLTC8;11.205;51;9.785;82;961;94;79;32;121;236;PLDP
AC;A2;0004;LESCE - RADOVLJICA;0;3.780;2201;Lesce AC;QLTC8;27.741;122;22.939;257;2.506;254;192;349;1.122;1498;PLDP
AC;A2;0004;RADOVLJICA - BREZJE;3.780;6.713;;;P;32.700;130;27.215;260;3.100;300;215;355;1.125;1531;PLDP
AC;A2;0005;BREZJE - PODTABOR;0;5.002;;;P;34.000;140;28.370;270;3.200;320;210;360;1.130;1551;PLDP
AC;A2;0006;PODTABOR - NAKLO;0;3.567;;;P;37.200;130;31.365;260;3.400;350;220;350;1.125;1544;PLDP
AC;A2;0006;NAKLO - KRANJ Z;3.567;7.313;647;Naklo AC;QLTC8;39.800;180;33.870;300;3.360;370;240;365;1.115;1589;PLDP
AC;A2;0007;KRANJ Z - KRANJ V;0;5.674;;;P;39.200;185;33.055;270;3.600;410;220;360;1.100;1557;PLDP
AC;A2;0008;KRANJ V  -  BRNIK;0;3.900;;;P;39.900;140;34.220;275;3.400;310;170;320;1.065;1453;PLDP
AC;A2;0009;BRNIK  -  VODICE;0;5.246;850;Voglje AC;QLTC8;44.567;150;38.228;261;4.101;295;158;316;1.058;1426;PLDP
AC;A2;0010;VODICE  - LJ ( SMARTNO);0;6.968;853;Povodje AC;QLTC8;51.164;167;43.873;305;4.561;486;222;356;1.194;1677;PLDP
AC;A2;0011;LJ (SMARTNO  -   BROD);0;2.374;;;P;54.700;170;47.615;280;4.320;520;235;360;1.200;1682;PLDP
AC;A2;0012;LJ (BROD - SENTVID);0;510;;;P;53.000;180;45.820;270;4.300;540;280;380;1.230;1737;PLDP
AC;A2;0013;LJ (SENTVID - PODUTIK);0;3.057;832;Kamna Gorica AC;QLTC8;50.300;190;42.640;215;4.505;570;330;440;1.410;1917;PLDP
AC;A2;0013;LJ (PODUTIK - KOSEZE);3.057;3.459;;;P;52.000;190;44.365;210;4.450;580;350;450;1.405;1928;PLDP
AC;A2;0014;LJ (KOSEZE  -  BRDO);0;1.761;;;P;78.800;270;66.230;305;6.500;1.060;480;675;3.280;3864;PLDP
AC;A2;0015;LJ (BRDO  -  KOZARJE);0;2.392;855;Bokalce AC;QLTC8;74.438;264;61.612;304;6.758;992;506;696;3.306;3889;PLDP
AC;A2;0020;LJ (MALENCE)  -  SMARJE-SAP;0;6.038;645;Smarje Sap AC;QLTC8;51.567;119;43.517;328;4.170;527;302;574;2.030;2577;PLDP
AC;A2;0407;PRIKLJ. SMARJE - SAP NM;0;926;876;Priklj. Smarje Sap-NM;QLTC10;2.789;15;2.392;6;256;39;31;15;35;67;PLDP
AC;A2;0021;SMARJE SAP - CIKAVA;0;1.779;2303;Cikava AC;QLTC8;54.356;134;45.909;334;4.426;566;333;589;2.065;2647;PLDP
AC;A2;0021;CIKAVA - GROSUPLJE;1.779;3.873;;;P;44.500;130;36.310;310;4.250;560;380;560;2.000;2566;PLDP
AC;A2;0022;GROSUPLJE - VISNJA GORA;0;6.740;;;P;40.000;100;33.120;295;3.400;360;215;590;1.920;2398;PLDP
AC;A2;0022;VISNJA GORA - IVANCNA GORICA;6.740;13.061;601;Visnja Gora AC;QLTC8;38.246;89;31.714;292;3.116;411;210;509;1.905;2332;PLDP
AC;A2;0023;IVANCNA GORICA - BIC;0;6.889;870;Dob AC;QLTC8;29.485;61;24.084;266;2.630;234;114;419;1.677;1973;PLDP
AC;A2;0072;BIC - TREBNJE Z;0;7.403;;;P;28.900;65;23.865;260;2.050;280;120;400;1.860;2116;PLDP
AC;A2;0072;TREBNJE Z - TREBNJE V;7.403;14.383;;;P;23.700;50;18.810;240;2.000;260;150;390;1.800;2051;PLDP
AC;A2;0024;TREBNJE V - PRIKLJ. MIRNA PEC;0;4.557;;;P;27.500;70;22.330;230;2.280;285;160;385;1.760;2019;PLDP
AC;A2;0024;PRIKLJ. MIRNA PEC  -  NM PRIKLJ. Z;4.557;10.845;806;Zagorica AC;QLTC8;26.947;54;21.659;243;2.355;290;182;408;1.756;2052;PLDP
AC;A2;0024;NM PRIKLJ. Z - NM PRIKLJ. V;10.845;13.168;;;P;22.500;50;17.535;240;2.200;270;165;340;1.700;1939;PLDP
AC;A2;0025;NM PRIKLJ.V - KRONOVO;0;6.338;;;P;24.100;45;19.420;260;2.000;310;145;330;1.590;1862;PLDP
AC;A2;0026;KRONOVO - DOBRUSKA VAS;0;6.040;602;Draga AC;QLTC8;22.278;44;17.730;254;1.936;248;140;310;1.616;1842;PLDP
AC;A2;0027;DOBRUSKA VAS  -  SMEDNIK;0;5.896;;;P;20.500;45;16.150;240;1.800;240;125;300;1.600;1804;PLDP
AC;A2;0027;SMEDNIK   -  DRNOVO;5.896;13.654;875;Drnovo AC;QLTC8;19.875;42;15.742;233;1.704;173;112;299;1.570;1749;PLDP
AC;A2;0418;PRIKLJ. DRNOVO - NM;0;2.300;873;Priklj. Drnovo-NM;QLTC8;5.018;12;4.251;9;443;76;50;46;131;188;PLDP
AC;A2;0418;PRIKLJ. DRNOVO - CATEZ;2.300;2.844;874;Priklj. Drnovo-Catez;QLTC8;1.949;5;1.601;8;175;18;9;23;110;121;PLDP
AC;A2;0028;DRNOVO  -  BREZICE;0;11.717;2302;Brezice AC;QLTC8;16.806;35;13.092;232;1.436;115;71;276;1.549;1682;PLDP
AC;A2;0029;BREZICE - PRIKLJ. OBREZJE;0;7.008;512;Catez AC;QLTC8;15.422;36;11.876;222;1.254;134;54;260;1.586;1691;PLDP
AC;A2;0029;PRIKLJ. OBREZJE  - OBREZJE TERMINAL;7.008;7.971;;;P;14.300;35;11.145;220;950;105;55;240;1.550;1637;PLDP
AC;A2;0029;OBREZJE TERMINAL - MP OBREZJE;7.971;8.534;511;MP Obrezje;QLD6;12.341;32;9.329;221;856;88;53;232;1.530;1609;PLDP
AC;A3;0068;GABRK - SEZANA V;0;7.977;813;Dane AC;QLTC8;12.222;23;7.609;205;1.463;175;77;329;2.341;2359;PLDP
AC;A3;0069;SEZANA V - SEZANA Z;0;2.698;;;P;9.650;20;5.435;200;1.140;155;70;320;2.310;2315;PLDP
AC;A3;0070;SEZANA Z  -  FERNETICI;0;950;863;Sezana AC;QLTC8;9.314;25;5.510;188;1.098;110;46;275;2.062;2050;PLDP
AC;A3;0070;FERNETICI - MP FERNETICI;950;1.571;653;MT Fernetici;QLD*;19.846;164;14.872;216;1.596;163;75;364;2.396;2434;PLDP
AC;A3;0486;PRIKLJ. FERNETICI;0;643;864;Priklj. Fernetici;QLD6;10.256;137;9.352;27;481;48;27;39;145;190;PLDP
AC;A4;0091;SLIVNICA - LETALISCE MB;0;2.365;;;P;20.900;45;17.145;165;1.820;200;95;220;1.210;1353;PLDP
AC;A4;0091;LETALISCE MB - MARJETA;2.365;6.724;;;P;20.600;45;16.900;160;1.800;180;95;220;1.200;1335;PLDP
AC;A4;0091;MARJETA - ZLATOLICJE;6.724;11.493;890;Prepolje AC;QLTC8;19.528;41;15.982;157;1.708;165;86;209;1.180;1301;PLDP
AC;A4;0091;ZLATOLICJE - HAJDINA;11.493;15.560;;;P;19.000;45;15.700;155;1.500;140;80;200;1.180;1283;PLDP
AC;A4;0092;HAJDINA - DRAZENCI;0;4.510;;;P;17.600;50;14.530;155;1.300;130;80;190;1.165;1260;PLDP
AC;A4;0093;DRAZENCI (-PODLEHNIK);0;680;;;P;13.100;45;10.275;140;1.100;110;120;160;1.150;1221;PLDP
AC;A4;0094;GRUSKOVJE - R HRVASKA;0;921;;;P;10.809;42;8.134;145;982;91;107;126;1.182;1213;PLDP
AC;A5;0806;DRAGUCOVA - PERNICA;0;6.174;877;Dragucova AC;QLTC8;25.562;52;17.801;186;2.918;414;213;550;3.428;3511;PLDP
AC;A5;0806;PERNICA - LENART;6.174;11.326;2007;Mocna AC;QLD*;24.956;51;17.289;184;2.856;406;201;547;3.422;3496;PLDP
AC;A5;0463;PRIKLJ.PERNICA - MB;0;220;878;Priklj. Pernica - MB;QLTC10;1.253;3;1.069;3;131;17;16;5;9;24;PLDP
AC;A5;0463;PRIKLJ.PERNICA - MS;220;440;879;Priklj. Pernica - MS;QLTC10;647;2;557;1;69;9;4;2;3;9;PLDP
AC;A5;0807;LENART - SV.TROJICA;0;5.018;;;P;19.700;45;12.580;140;2.600;355;160;500;3.320;3317;PLDP
AC;A5;0808;SV. TROJICA - PRIKLJ. CERKVENJAK;0;4.560;;;P;18.300;45;11.415;140;2.500;320;120;480;3.280;3244;PLDP
AC;A5;0808;PRIKLJ. CERKVENJAK - SV. JURIJ OB SCAVNICI;4.560;12.520;;;P;17.200;40;10.540;130;2.400;275;100;465;3.250;3181;PLDP
AC;A5;0809;SV.JURIJ OB SCAVNICI - VUCJA VAS;0;8.499;2011;Dragotinci AC;QLTC8;16.576;40;10.144;125;2.244;236;102;469;3.216;3142;PLDP
AC;A5;0174;PRIKLJ. VUCJA VAS - MB;0;400;881;Priklj. Vucja vas-MB;QLTC10;1.808;4;1.520;4;209;18;7;12;34;47;PLDP
AC;A5;0174;PRIKLJ. VUCJA VAS  - MS;400;836;882;Priklj. Vucja vas-MS;QLTC10;1.517;4;1.148;10;125;55;42;24;109;145;PLDP
AC;A5;0810;VUCJA VAS - MURSKA SOBOTA;0;6.577;841;Vucja vas AC;QLTC8;16.285;40;9.772;131;2.160;273;137;481;3.291;3239;PLDP
AC;A5;0175;PRIKLJ. MURSKA SOBOTA - MB;0;2.417;887;Priklj. MS-MB;QLTC8;4.019;7;3.389;15;421;61;49;24;53;108;PLDP
AC;A5;0175;PRIKLJ. MURSKA SOBOTA - LENDAVA;2.417;2.808;888;Priklj. MS-Lendava;QLTC8;1.603;4;1.280;3;119;29;38;21;109;128;PLDP
AC;A5;0811;MURSKA SOBOTA - LIPOVCI;0;3.798;2009;Rakican AC;QLTC8;13.869;37;7.663;119;1.858;241;126;478;3.347;3260;PLDP
AC;A5;0812;LIPOVCI - GANCANI;0;4.290;;;P;12.300;35;6.345;120;1.750;245;120;425;3.260;3148;PLDP
AC;A5;0812;GANCANI - TURNISCE;4.290;9.535;;;P;12.700;40;6.710;125;1.800;235;110;430;3.250;3141;PLDP
AC;A5;0813;TURNISCE - DOLGA VAS;0;9.628;;;P;12.400;35;6.515;125;1.750;225;95;425;3.230;3112;PLDP
AC;A5;0814;DOLGA VAS - LENDAVA;0;3.964;884;Lendava AC;QLTC8;10.643;26;6.095;129;1.603;187;79;246;2.278;2193;PLDP
AC;A5;0185;PRIKLJ. LENDAVA - MS;0;286;885;Priklj. Lendava-MS;QLTC8;3.486;7;2.616;17;278;65;50;65;388;411;PLDP
AC;A5;0185;PRIKLJ. LENDAVA - PINCE;286;680;886;Priklj. Lendava-Pince;QLTC8;271;1;153;3;48;6;3;4;53;51;PLDP
AC;A5;0816;LENDAVA - PINCE;0;8.432;2010;Pince AC;QLTC8;7.428;20;3.632;115;1.373;128;32;185;1.943;1833;PLDP
AC;A5;0816;PINCE - MP PINCE;8.432;8.709;;;P;7.200;15;3.510;100;1.300;125;30;180;1.940;1814;PLDP
HC;H2;0032;PESNICA - PRIKLJ. PESNICA;0;209;;;P;20.000;65;17.845;110;1.290;170;170;90;260;468;PLDP
HC;H2;0032; PRIKLJ. PESNICA - MARIBOR;209;4.516;16;Meljska HC;QLTC8;19.696;64;17.593;109;1.293;166;105;79;287;456;PLDP
HC;H2;0033;MB(MELJSKA) - POBREZJE;0;1.534;;;P;24.100;75;21.610;80;1.300;270;250;95;420;637;PLDP
HC;H2;0033;POBREZJE - MB(TEZNO);1.534;2.684;15;Maribor HC;QLTC8;26.587;70;24.037;77;1.310;313;282;76;422;645;PLDP
HC;H3;0085;LJ (ZADOBROVA  - LESKOVSKOVA C.);0;920;179;SV Obvoznica;QLTC8;66.568;144;56.682;208;5.428;720;472;426;2.488;2858;PLDP
HC;H3;0085;LJ (LESKOSKOVA C. - SMARTINSKA);920;1.511;891;S obvoznica BTC HC;QLTC8;48.928;108;40.580;170;4.394;588;392;392;2.304;2589;PLDP
HC;H3;0086;LJ (SMARTINSKA - TOMACEVO);0;2.084;;;P;67.000;110;57.460;180;5.200;720;420;410;2.500;2817;PLDP
HC;H3;0088;LJ (TOMACEVO  -  DUNAJSKA);0;1.238;;;P;69.500;170;60.085;185;4.850;690;450;470;2.600;2950;PLDP
HC;H3;0089;LJ (DUNAJSKA - SAVLJE);0;948;;;P;68.300;165;58.895;180;4.800;840;480;440;2.500;2898;PLDP
HC;H3;0089;LJ (SAVLJE - IND. CONA SISKA);948;2.188;174;S Obvoznica;QLTC8;64.600;160;55.120;180;5.150;650;380;480;2.480;2822;PLDP
HC;H3;0089;LJ (IND. CONA SISKA - CELOVSKA);2.188;2.654;;;P;71.000;180;61.635;175;4.950;690;430;480;2.460;2832;PLDP
HC;H3;0090;LJ (CELOVSKA  -  VODNIKOVA);0;666;;;P;62.000;180;52.870;140;4.800;710;430;410;2.460;2758;PLDP
HC;H3;0090;LJ (VODNIKOVA  -  PODUTIK);666;1.477;199;Dravlje HC;QLTC8;57.470;174;48.380;128;4.756;706;426;414;2.486;2771;PLDP
HC;H3;0090;LJ (PODUTIK - KOSEZE);1.477;2.735;;;P;55.400;175;46.375;125;4.700;710;410;415;2.490;2768;PLDP
HC;H4;0374;NANOS - (RAZDRTO) - PODNANOS - VIPAVA;0;12.450;2110;Nanos AC;QLTC8;14.294;33;9.440;88;1.660;226;84;313;2.450;2369;PLDP
HC;H4;0375;VIPAVA - AJDOVSCINA;0;6.763;865;Dolga Poljana HC;QLTC8;15.100;39;10.224;70;1.652;265;110;340;2.400;2359;PLDP
HC;H4;0376;AJDOVSCINA - SELO;0;9.174;635;Ajdovscina HC;QLTC8;16.076;38;11.094;54;1.741;249;144;314;2.442;2368;PLDP
