Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip   stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;Dnevni NOO;Tip;;;
R2;442;1318;MARTJANCI - MORAVSKE TOPLICE;0;3.970;44;Martjanci;QLTC10;5.566;45;5.083;29;289;41;54;7;18;63;PLDP;;;
R2;442;1318;MORAVSKE TOPLICE - DOBROVNIK;3.970;13.712;494;Filovci;QLD*;1.721;27;1.519;19;83;21;33;6;13;41;PLDP;;;
R2;442;1319;DOBROVNIK - RONDO DOLGA VAS;0;10.402;358;Mostje;QLTC10;2.106;23;1.913;14;101;13;26;4;12;32;PLDP;;;
R2;443;1397;LIPOVCI - BRATONCI;0;1.348;146;Lipovci;QLTC10;11.992;62;10.718;75;666;114;98;56;203;266;PLDP;;;
R2;443;0320;BRATONCI - BELTINCI;0;2.261;;;P;7.500;50;6.405;50;450;385;80;30;50;188;PLDP;;;
R2;443;0321;BELTINCI - CRENSOVCI;0;5.820;87;Odranci;QLTC10;4.140;39;3.710;34;239;37;29;15;37;69;PLDP;;;
R2;443;0369;CRENSOVCI ;0;409;;;P;3.900;35;3.490;35;200;50;40;15;35;76;PLDP;;;
R2;443;0322;CRENSOVCI - DOL.LAKOS;0;14.052;88;Hotiza;QLTC10;2.954;31;2.626;34;169;30;27;5;32;57;PLDP;;;
R2;443;1488;DOL. LAKOS - LENDAVA;0;1.365;907;Lendava;QLTC10;3.155;19;2.882;20;187;18;17;4;8;28;PLDP;;;
R2;443;1320;LENDAVA - DOLINA;0;6.240;;;P;2.300;15;2.126;5;120;15;15;2;2;15;PLDP;;;
R2;443;1320;DOLINA - MP PINCE;6.240;6.495;675;MT Pince;QLD5;505;11;450;5;22;6;8;1;2;9;PLDP;;;
R2;444;0344;RAZDRTO - MANCE;0;13.470;644;Podgric;QLD*;1.251;46;870;25;120;29;52;32;77;111;PLDP;;;
R2;444;0345;MANCE - VIPAVA;0;1.429;735;Gradisce pri Vipavi;QLTC8;4.354;86;3.655;34;329;58;69;34;89;137;PLDP;;;
R2;444;1473;VIPAVA ;0;1.400;;;P;6.100;80;5.445;40;340;50;70;20;55;109;PLDP;;;
R2;444;1473;VIPAVA - AJDOVSCINA;1.400;7.040;624;Log pri Vipavi;QLTC10;6.458;82;5.785;41;371;43;72;15;49;90;WIM;;;
R2;444;0387;AJDOVSCINA  (OBVOZNICA) ;0;1.960;917;Ajdovscina;QLTC10;5.778;54;4.713;15;486;90;92;65;263;275;PLDP;;;
R2;444;0346;AJDOVSCINA - SELO;0;8.550;688;Ajdovscina 2;QLTC8;7.810;121;6.997;48;466;61;58;15;44;98;PLDP;;;
R2;444;0347;SELO - TRI HISE;0;8.600;81;Ozeljan;QLTC8;5.339;85;4.798;36;317;52;33;8;10;53;PLDP;;;
R2;444;0347;TRI HISE - AJSEVICA;8.600;10.600;699;Tri hise;QLTC10;10.461;116;9.102;52;812;141;72;41;125;190;PLDP;;;
R2;444;0347;AJSEVICA  -  NOVA GORICA;10.600;15.350;558;Rozna dolina;QLTC10;3.356;50;2.945;23;230;53;21;7;27;52;PLDP;;;
R2;444;0365;NOVA GORICA;0;690;;;P;10.000;180;9.340;60;300;55;25;10;30;74;PLDP;;;
R2;444;0348;N.GORICA - ROZNA DOLINA;0;130;654;MT Rozna Dolina;QLTC8;9.916;190;9.427;4;284;7;2;1;1;5;PLDP;;;
R2;445;0349;SENOZECE - STORJE;0;8.700;25;Senadolice;QLD*;1.750;34;1.493;11;139;25;26;7;15;36;PLDP;;;
R2;445;0349;STORJE - SEZANA;8.700;14.185;613;Storje;QLTC10;2.657;39;2.348;13;189;27;24;5;12;34;PLDP;;;
R2;445;0350;SEZANA - FERNETICI;0;1.800;782;Sezana 3 ;QLTC10;10.855;142;9.915;28;596;74;34;10;56;85;PLDP;;;
R2;445;0350;FERNETICI - MP FERNETICI;1.800;2.928;;;P;10.500;160;9.425;35;490;50;40;50;250;232;PLDP;;;
R2;446;1016;SEZANA - DIVACA;0;9.645;206;Sezana;QLTC10;3.384;82;3.031;9;196;32;20;4;10;29;PLDP;;;
R2;447;0286;MEDLOG - PETROVCE;0;3.306;69;Dresinja vas;QLTC10;15.032;156;13.536;121;825;153;110;42;89;219;PLDP;;;
R2;447;0287;PETROVCE - ZALEC;0;1.519;;;P;14.000;160;12.520;120;820;150;110;40;80;211;PLDP;;;
R2;447;0367;ZALEC - VRBENSKO POLJE;0;2.220;904;Zalec TUS;QLTC10;12.481;150;11.160;62;764;151;100;30;64;165;PLDP;;;
R2;447;0367;VRBENSKO POLJE - SEMPETER;2.220;5.980;609;Sempeter;QLTC10;14.234;165;12.827;96;814;157;91;26;58;170;PLDP;;;
R2;447;0288;SEMPETER - LATKOVA VAS;0;591;;;P;8.800;160;7.640;90;620;180;25;25;60;140;PLDP;;;
R2;447;0289;LATKOVA VAS - SENTRUPERT;0;1.420;;;P;7.500;150;6.440;40;600;170;40;20;40;109;PLDP;;;
R2;447;0290;SENTRUPERT - VRANSKO;0;9.000;64;Tabor;QLTC10;4.663;146;3.883;38;329;149;52;23;43;96;WIM;;;
R2;447;0290;VRANSKO - LOCICA;9.000;11.905;915;Vransko;QLTC8;4.832;158;3.851;42;459;129;54;27;112;133;DIST;;;
R2;447;0291;LOCICA - TROJANE;0;6.066;71;Trojane 2;QLTC10;2.934;130;2.255;28;273;103;33;23;89;101;DIST;;;
R2;447;0292;TROJANE - LUKOVICA;0;15.000;72;Trojane;QLTC10;2.944;107;2.257;51;264;111;27;22;105;116;DIST;;;
R2;447;0292;LUKOVICA  -  ZELODNIK;15.000;21.857;332;Sentvid;QLTC10;5.785;105;4.859;52;454;144;81;27;63;97;WIM;;;
R2;447;0293;ZELODNIK - DOMZALE;0;4.285;610;Zelodnik;QLTC10;9.955;127;8.400;88;807;222;123;52;136;221;DIST;;;
R2;447;0294;DOMZALE - STOB;0;1.560;916;Domzale;QLTC10;11.377;94;9.970;28;886;157;86;43;113;184;PLDP;;;
R2;447;0294;STOB - TRZIN;1.560;2.603;54;Depala vas;QLTC10;16.589;126;14.626;120;1.280;182;92;45;118;235;PLDP;;;
R2;448;1196;IVANCNA GORICA - GRM;0;5.789;289;Ivancna Gorica;QLTC10;6.854;57;5.989;17;442;98;99;47;105;335;WIM;;;
R2;448;1197;GRM - PLUSKA;0;8.298;564;Medvedjek;R 11x4;1.450;30;1.200;10;100;40;15;10;45;54;PLDP;;;
R2;448;1160;PLUSKA - PRIKLJ. TREBNJE Z;0;1.126;;;P;1.300;30;995;10;120;60;15;15;55;68;PLDP;;;
R2;448;0220;PRIKLJ. TREBNJE Z - TREBNJE;0;4.005;55;Trebnje 2;QLTC8;6.250;45;5.248;29;558;95;63;54;158;195;PLDP;;;
R2;448;0221;GRM - SENTJURIJ;0;5.318;634;Trebnje;QLD5;1.984;27;1.641;14;140;65;50;19;28;73;PLDP;;;
R2;448;1510;SENTJURIJ - PRIKLJ. NM ZAHOD;0;5.756;147;Karteljevo;R 11x4;1.700;25;1.506;4;30;35;50;20;30;65;PLDP;;;
R2;448;0222;PRIKLJ. NM ZAHOD - LOCNA;0;2.325;;;P;1.200;10;1.118;2;20;10;10;10;20;27;PLDP;;;
R2;448;1512;NOVO MESTO (LOCNA - MACKOVEC);0;935;566;Mackovec 2;QLTC10;7.862;46;7.169;39;431;69;43;28;37;93;PLDP;;;
R2;448;0223;MACKOVEC - LESNICA;0;880;922;Mackovec;QLTC10;10.081;69;9.324;59;486;54;46;19;24;86;PLDP;;;
R2;448;0223;LESNICA - OTOCEC;880;3.878;400;Otocec;QLTC10;9.213;64;8.525;41;446;60;35;18;24;73;PLDP;;;
R2;448;0224;OTOCEC - KRONOVO;0;2.115;919;Gorenje Kronovo;QLTC8;6.762;60;6.144;47;384;47;43;15;22;74;PLDP;;;
R2;448;1513;KRONOVO - DOLENJE KRONOVO;0;715;;;P;7.500;60;6.885;50;370;50;45;15;25;79;PLDP;;;
R2;448;1514;DOLENJE KRONOVO - GOR. GOMILA;0;2.750;799;Draga;QLD*;3.224;40;2.896;23;185;29;30;12;9;44;PLDP;;;
R2;448;1514;GOR.GOMILA - DOBRAVA;2.750;5.374;;;P;1.000;20;844;15;70;20;15;8;8;28;PLDP;;;
R2;449;0314;PESNICA - LENART;0;12.900;84;Mocna;QLD;3.758;56;3.314;31;200;79;60;5;13;70;WIM;;;
R2;449;1543;PRIKLJ. LENART - LENART;0;1.442;793;Lenart;QLTC10;10.852;64;9.791;88;697;97;50;18;47;122;PLDP;;;
R2;449;0315;LENART - GORNJA RADGONA;0;17.556;85;Ihova;QLTC10;3.750;45;3.073;55;276;87;42;41;131;386;WIM;;;
R2;449;0316;GORNJA RADGONA;0;1.941;794;Podgrad pri Gornji Radgoni;QLTC8;7.233;77;6.274;72;448;101;73;45;143;205;PLDP;;;
R2;450;1404;HOCE - PRIKLJ.  ROGOZA;0;1.570;905;Rogoza;QLTC10;8.159;48;6.791;38;725;127;101;55;274;298;PLDP;;;
R2;450;1404;PRIKLJ.  ROGOZA - LETALISCE MARIBOR;1.570;4.460;;;P;1.150;25;973;25;100;25;1;1;0;17;PLDP;;;
R2;451;1448;ARJA VAS - ZALEC;0;2.090;70;Zalec;QLTC10;7.923;58;6.702;35;647;147;136;60;138;253;WIM;;;
R2;452;0368;HRUSICA - PLAVZ;0;2.450;530;Jesenice zahod;QLTC8;6.876;125;5.954;187;395;54;52;27;82;338;DIST;;;
R2;452;0368;PLAVZ - JESENICE;2.450;4.250;;;P;12.000;150;10.890;185;500;95;60;30;90;203;PLDP;;;
R2;452;0368;JESENICE - JAVORNIK;4.250;6.400;531;SL Javornik;QLTC10;15.574;154;14.045;188;797;137;80;34;139;468;WIM;;;
R2;452;0206;JAVORNIK - ZIROVNICA;0;5.013;603;Moste pri Zirovnici;QLTC8;6.668;126;5.936;87;340;50;45;8;76;223;DIST;;;
R2;452;0207;ZIROVNICA - LESCE;0;4.957;557;Vrba ;QLTC8;7.614;116;6.845;67;398;52;47;8;81;216;DIST;;;
R2;452;0208;LESCE - RADOVLJICA;0;2.820;632;Radovljica;QLTC10;8.239;146;7.265;24;615;89;60;11;29;152;WIM;;;
R2;452;0208;RADOVLJICA - PODVIN;2.820;5.400;697;Radovljica 2;QLD;3.570;104;3.044;116;219;52;27;3;5;143;DIST;;;
R2;452;0208;PODVIN - CRNIVEC;5.400;7.423;773;Podvin;R 10x4;3.800;90;3.345;100;170;55;30;5;5;75;PLDP;;;
R2;454;1400;MB AC - MIKLAVZ;0;3.000;20;Miklavz sever;QLTC8;12.756;95;11.638;94;762;81;48;10;28;104;PLDP;;;
R2;454;1400;MIKLAVZ - HAJDINA;3.000;17.670;606;Starse;QLTC8;4.592;49;4.144;61;248;44;24;6;16;60;PLDP;;;
R2;454;1519;ZLATOLICJE – PRIKLJ. ZLATOLICJE ;0;1.560;;;P;800;2;709;4;30;20;20;5;10;25;PLDP;;;
R2;454;1495;HAJDINA  (Mariborska c.- Gomile) ;0;2.060;639;Zgornja Hajdina;QLTC10;7.520;60;6.522;38;504;115;89;41;151;204;PLDP;;;
R2;454;1523;ZGORNJE GRUSKOVJE;0;501;;;P;10;1;4;0;1;2;2;0;0;1;PLDP;;;
R3;601;7507;BORJANA - PODBELA;0;2.800;;;P;180;5;161;2;10;1;1;0;0;2;PLDP;;;
R3;601;7507;PODBELA - ROBIDISCE;2.800;9.735;;;P;60;5;50;0;5;0;0;0;0;0;PLDP;;;
R3;602;1032;STARO SELO - BREGINJ-MOST;0;15.901;93;Staro selo - Breginj;R 08x1;950;10;861;8;40;20;10;1;0;13;PLDP;;;
R3;603;1041;MOST NA SOCI - USNIK;0;4.271;532;Kozarsce;QLD5;1.191;41;1.012;5;55;31;30;5;12;34;PLDP;;;
R3;604;5701;ROCINJ - LIG;0;9.995;528;Rocinj;R 11x4;230;5;198;0;20;5;1;1;0;2;PLDP;;;
R3;605;5702;KAMBRESKO - SOLARJI;0;10.770;529;Kambresko;R 11x4;110;3;96;0;10;1;0;0;0;0;PLDP;;;
R3;605;5702;SOLARJI - LIVEK;10.770;19.538;;;P;60;5;52;0;3;0;0;0;0;0;PLDP;;;
R3;605;1545;SOLARJI-MEJA ITALIJA;0;324;;;P;40;2;36;0;2;0;0;0;0;0;PLDP;;;
R3;606;5703;KANAL-LIG-MISCEK-NEBLO;0;35.376;455;Kanal;R 11x4;330;7;301;2;16;3;1;0;0;0;PLDP;;;
R3;607;5723;PREVAL - GRGAR-CEPOVAN;0;14.133;98;Grgar;R 08x1;800;10;723;4;45;16;2;0;0;6;PLDP;;;
R3;608;1067;SOLKAN - GRGAR;0;3.000;599;Solkan 2;QLD;3.495;45;3.144;9;192;52;42;6;5;42;PLDP;;;
R3;608;1067;GRGAR - LOKVE;3.000;19.400;225;Solkan - Lokve;R 11x4;1.200;45;1.012;8;85;30;15;5;0;20;PLDP;;;
R3;608;1065;LOKVE - CEPOVAN;0;5.440;224;Lokve;R 08x4;180;15;145;0;13;3;1;1;2;3;PLDP;;;
R3;608;1068;CEPOVAN - DOL.TREBUSA;0;10.870;449;Dolenja Trebusa 2;R 08x4;300;20;255;0;22;2;1;0;0;1;PLDP;;;
R3;609;2117;AJDOVSCINA - PREDMEJA;0;12.996;456;Lokavec;R 06x1;700;20;634;2;30;10;4;0;0;5;PLDP;;;
R3;609;1064;PREDMEJA - LOKVE;0;11.575;;;P;120;15;91;1;4;9;0;0;0;2;PLDP;;;
R3;609;1066;CEPOVAN - MOST NA SOCI;0;13.220;534;Lazi;R 11x4;200;7;181;0;7;2;3;0;0;2;PLDP;;;
R3;610;1370;D.TREBUSA - SP.IDRIJA;0;21.990;390;Dolenja Trebusa;R 08x4;150;3;136;0;9;1;1;0;0;1;PLDP;;;
R3;610;1371;PECNIK(MAROF) - ZIRI;0;10.546;;;P;950;8;888;9;24;8;8;3;2;13;PLDP;;;
R3;611;1024;DORNBERK - SELO;0;5.150;208;Batuje;QLD5;1.964;25;1.735;11;116;33;31;5;8;35;PLDP;;;
R3;612;1042;PLAVE - GONJACE;0;6.190;213;Plave;R 09x1;850;25;697;8;50;10;60;0;0;35;PLDP;;;
R3;613;1437;AJSEVICA - KROMBERK;0;3.100;209;Kromberk;QLTC10;12.861;106;11.477;36;899;136;74;31;102;163;PLDP;;;
R3;613;1437;KROMBERK - NOVA GORICA;3.100;3.960;;;P;18.150;110;16.640;70;900;140;130;40;120;223;PLDP;;;
R3;614;1046;PRIKLJ. SEMPETER - SEMPETER (POLJE);0;1.086;;;P;3.500;60;3.050;5;200;30;85;10;60;94;PLDP;;;
R3;614;5733;SEMPETER (POLJE) - VRTOJBA;0;860;;;P;4.200;75;3.635;10;280;40;90;15;55;101;PLDP;;;
R3;614;1550;VRTOJBA -  D.VRTOJBA;0;1.300;;;P;8.200;75;7.289;11;590;70;85;15;65;111;PLDP;;;
R3;614;1550;D.VRTOJBA -  GORNJI MIREN;1.300;3.064;908;Vrtojba;QLTC8;6.865;71;6.120;11;444;67;82;10;60;103;PLDP;;;
R3;614;1408;GORNJI MIREN - MIREN;0;551;470;Miren;QLD;6.308;96;5.670;19;395;67;27;7;27;56;PLDP;;;
R3;614;1047;MIREN - OPATJE SELO;0;7.771;559;Miren-3;R 11x4;1.450;50;1.178;15;150;40;10;5;2;24;PLDP;;;
R3;614;1048;OPATJE SELO - KOMEN;0;14.885;215;Kostanjevica;QLD5;501;16;433;4;29;9;7;2;1;9;PLDP;;;
R3;614;1049;KOMEN - KOBJEGLAVA;0;4.540;216;Tomacevica;QLD5;840;24;705;6;56;19;24;2;4;22;PLDP;;;
R3;614;1049;KOBJEGLAVA - STANJEL;4.540;8.700;23;Kobjeglava;R 07x4;1.200;30;1.014;7;70;40;35;2;2;31;PLDP;;;
R3;614;1050;STANJEL - MANCE;0;11.750;217;Mance;QLD5;1.061;27;919;6;45;25;34;3;2;28;PLDP;;;
R3;615;5736;TRI HISE - PRIKLJ. VOGRSKO;0;2.850;252;Vogrsko;QLTC10;6.113;43;5.132;17;584;102;82;34;119;195;WIM;;;
R3;615;5736;PRIKLJ.  VOGRSKO - VOLCJA DRAGA;2.850;6.257;473;Vogrsko 2;QLTC10;3.184;38;2.735;5;275;36;59;9;27;61;PLDP;;;
R3;615;5740;VOLCJA DRAGA - RENCE;0;3.200;472;Bukovica;QLD;2.224;38;1.866;10;194;42;43;6;25;54;PLDP;;;
R3;615;5740;RENCE - GORNJI MIREN;3.200;5.754;560;Bilje;R 11x4;3.900;50;3.489;15;200;70;50;6;20;62;PLDP;;;
R3;616;1056;GORJANSKO - KLARICI;0;10.090;422;Brestovica;R 09x4;270;15;224;0;20;10;1;0;0;3;PLDP;;;
R3;617;1054;KOMEN - GORJANSKO;0;3.163;218;Komen;QLD*;1.831;51;1.649;4;108;8;8;1;2;9;PLDP;;;
R3;617;1055;GORJANSKO - ZEKENC;0;2.969;783;Gorjansko;R 10x4;1.150;40;1.014;1;80;10;4;1;0;5;PLDP;;;
R3;618;6807;BRANIK - KOMEN;0;7.725;457;Branik 1;R 09x4;850;20;762;2;40;20;4;1;1;8;PLDP;;;
R3;618;6805;KOMEN  - KRAJNA VAS;0;8.130;458;Volcji Grad;R 09x4;870;20;765;1;55;22;5;1;1;9;PLDP;;;
R3;618;6804;KRAJNA VAS - DUTOVLJE;0;2.320;791;Krajna vas;R 10x4;1.500;30;1.297;9;90;53;18;1;2;25;PLDP;;;
R3;619;1025;DUTOVLJE - REPENTABOR;0;5.422;419;Dol pri Vogljah;QLD5;1.888;38;1.711;5;79;31;19;2;3;21;PLDP;;;
R3;620;6831;STORJE - STANJEL;0;11.249;453;Kazlje;QLD5;787;20;659;5;54;24;18;4;3;20;PLDP;;;
R3;621;1412;KALCE - PODKRAJ;0;15.000;497;Hrusica;QLD5;531;23;448;3;26;15;13;2;1;13;PLDP;;;
R3;621;1412;PODKRAJ - COL;15.000;19.927;;;P;750;15;567;5;100;45;10;3;5;21;PLDP;;;
R3;622;6848;GORICE - KOSANA;0;9.432;80;Vremski Britof 2;R 11x4;540;10;458;0;40;10;6;2;14;15;PLDP;;;
R3;622;6848;KOSANA - KAL;9.432;16.252;21;Neverke;R 11x4;1.300;12;1.125;2;90;30;15;6;20;31;PLDP;;;
R3;623;3718;KASTELEC - PODGORJE;0;10.978;505;Podgorje;R 08x1;450;5;418;4;15;5;3;0;0;4;PLDP;;;
R3;624;3721;LOKA - PODPEC-RAKITOVEC;0;15.513;501;Rakitovec;R 10x4;120;10;93;4;5;8;0;0;0;3;PLDP;;;
R3;625;1061;BERTOKI - SV. ANTON;0;6.900;221;Vrtine;QLTC10;5.702;79;5.292;11;283;18;17;1;1;18;PLDP;;;
R3;625;1061;SV. ANTON - GRACISCE;6.900;14.206;772;Sv. Anton;R 10x4;1.800;50;1.628;5;95;10;10;1;1;10;PLDP;;;
R3;626;3726;GRACISCE - BREZOVICA;0;8.517;732;Brezovica;R 08x1;150;4;143;0;2;1;0;0;0;0;PLDP;;;
R3;627;3716;CRNI KAL  -  OSP;0;4.220;770;Gabrovica;QLD5;849;29;726;3;39;29;20;2;1;19;PLDP;;;
R3;628;1427;SECOVLJE - DRAGONJA;0;3.006;702;Dragonja;QLD5;2.363;49;2.077;23;117;61;30;3;3;41;PLDP;;;
R3;629;1381;VALETA;0;793;;;P;11.200;150;10.463;60;440;50;30;2;5;55;PLDP;;;
R3;629;1479;VALETA - BELI KRIZ-PIRAN;0;1.625;192;Beli kriz;QLTC10;6.074;148;5.422;54;376;46;23;1;4;47;PLDP;;;
R3;630;1069;PREM - CELJE;0;5.930;226;Prem;R 11x4;270;9;228;1;29;3;0;0;0;6;PLDP;;;
R3;630;1069;CELJE - PREGARJE;5.930;11.840;592;Pregarje-3;R 11x4;170;2;147;0;21;0;0;0;0;0;PLDP;;;
R3;630;1069;PREGARJE - OBROV;11.840;18.596;590;Pregarje-1;R 11x4;380;13;345;0;19;0;3;0;0;2;PLDP;;;
R3;630;1070;OBROV - GOLAC;0;8.650;527;Golac;R 07x1;170;2;137;1;13;1;6;4;6;6;PLDP;;;
R3;631;3223;STAROD - MEJA RH;0;3.130;790;Starod;R 10x4;25;2;21;0;1;1;0;0;0;0;PLDP;;;
R3;632;1378;IL.BISTRICA - ZABICE;0;9.570;396;Vrbovo;QLD*;2.153;19;1.967;3;133;11;15;3;2;14;PLDP;;;
R3;632;1378;ZABICE - NOVOKRACINE;9.570;17.660;789;Novokracine;R 10x4;280;6;258;3;10;3;0;0;0;2;PLDP;;;
R3;632;3224;JELSANE - NOVOKRACINE;0;3.441;523;Novokracine;R 07x1;400;5;368;5;12;9;0;0;1;5;PLDP;;;
R3;633;1099;BITNJE - JEREKA;0;1.934;239;Jereka;R 11x4;1.800;30;1.595;15;100;35;20;3;2;27;PLDP;;;
R3;633;1098;JEREKA - JEZERO;0;6.800;9;Srednja vas v Bohinju;QLD*;1.390;29;1.209;15;102;12;14;3;6;21;PLDP;;;
R3;634;1104;JAVORNIK - GORJE;0;8.264;241;Kocna;QLD5;2.565;51;2.318;16;100;34;27;6;13;39;WIM;;;
R3;634;1094;GORJE - BLED;0;3.430;235;Spodnje Gorje;QLD;4.662;83;4.018;65;370;66;44;7;9;73;PLDP;;;
R3;635;1121;LESCE - K.GORICA-LIPNICA;0;9.966;250;Kamna Gorica;QLD5;1.779;32;1.592;22;80;25;19;5;4;29;PLDP;;;
R3;635;1122;LIPNICA - KROPA;0;2.000;251;Kamna Gorica 2;R 10x4;1.350;20;1.178;30;100;11;7;2;2;21;PLDP;;;
R3;635;1122;KROPA - RUDNO;2.000;15.217;544;Rudno 2;R 10x4;900;25;806;5;40;5;17;1;1;13;PLDP;;;
R3;635;1127;RUDNO - CESNJICA;0;2.270;543;Rudno 1;R 07x1;1.200;20;1.085;5;55;8;20;2;5;18;PLDP;;;
R3;636;1126;LIPNICA - OVSISE;0;4.500;254;Kamna Gorica 3;R 10x4;1.800;14;1.576;15;67;32;51;21;24;66;PLDP;;;
R3;636;1126;OVSISE - GOBOVCE;4.500;5.944;547;Gobovce;R 10x4;2.600;8;2.057;10;190;70;150;60;55;165;PLDP;;;
R3;636;1529;PODTABOR - ZVIRCE;0;2.571;549;Podtabor-2;QLTC10;2.321;74;1.690;8;202;49;158;16;124;180;PLDP;;;
R3;638;1131;ZIROVNICA - BEGUNJE;0;6.290;256;Zabreznica;QLD*;2.908;40;2.664;27;145;14;12;3;3;24;PLDP;;;
R3;638;1132;BEGUNJE - BISTRICA(TRZIC);0;10.420;257;Begunje 2;R 10x4;950;25;830;10;65;10;10;0;0;11;PLDP;;;
R3;639;1141;LJ(SENTVID - SMARTNO);0;3.000;325;LJ Tacen;QLTC10;11.780;118;10.644;134;750;61;42;16;15;110;PLDP;;;
R3;639;1141;LJ(SMARTNO) - VODICE;3.000;10.800;260;Povodje;QLTC10;3.284;76;2.890;21;219;21;28;7;22;45;PLDP;;;
R3;639;1142;VODICE ;0;4.000;464;Vodice;QLTC10;3.835;45;3.353;21;336;40;21;6;13;39;PLDP;;;
R3;639;1142;VODICE - SP.BRNIK;4.000;5.100;261;Spodnji Brnik;R  ;2.600;40;2.205;20;260;35;20;5;15;38;PLDP;;;
R3;639;1143;SP.BRNIK - CERKLJE;0;3.330;669;Zgornji Brnik;QLTC10;3.603;41;3.067;41;321;45;51;13;24;75;PLDP;;;
R3;640;1373;RAKEK - LOGATEC;0;14.035;392;Laze pri Logatcu;QLTC10;665;21;558;12;48;12;8;3;3;15;PLDP;;;
R3;641;1369;LJUBLJANICA - POL.GRADEC;0;9.100;;;P;350;20;248;8;35;20;15;2;2;17;PLDP;;;
R3;641;1369;POL.GRADEC - DOBROVA;9.100;19.500;389;Log pri Polhovem Gradcu;QLD5;2.714;36;2.376;26;162;56;48;5;5;53;PLDP;;;
R3;641;1369;DOBROVA - LJ(DOLGI MOST);19.500;23.456;598;Dobrova;QLTC10;7.966;105;7.058;54;601;60;55;15;18;83;PLDP;;;
R3;642;1146;VRHNIKA - PODPEC;0;16.678;265;Borovnica;QLTC10;3.154;36;2.835;11;192;24;18;9;29;42;PLDP;;;
R3;642;1147;PODPEC - IG;0;8.960;266;Jezero;R 08x4;1.250;30;1.088;8;80;10;20;4;10;24;PLDP;;;
R3;642;1150;IG;0;820;;;P;3.800;45;3.255;40;360;35;35;5;25;60;PLDP;;;
R3;642;1360;IG - LJ (PERUZZIJEVA);0;7.413;383;Ig 2;QLTC8;7.284;49;6.664;37;431;39;31;6;27;60;WIM;;;
R3;643;1436;PODPEC - RAKITNA;0;11.200;700;Preserje;QLD5;1.432;46;1.280;13;51;19;17;1;5;22;PLDP;;;
R3;643;1362;RAKITNA - CERKNICA;0;18.195;563;Rakitna-2;R 07x1;320;5;286;2;15;10;2;0;0;4;PLDP;;;
R3;644;1356;LJ(SMARTIN.) - PRIKLJ. SNEBERJE;0;2.745;747;LJ Smartno;QLTC10;11.576;115;10.512;151;648;72;43;12;23;122;PLDP;;;
R3;644;1356;PRIKLJ. SNEBERJE - SENTJAKOB;2.745;3.931;380;Sneberje;QLTC8;10.430;106;9.265;110;711;100;74;24;40;144;PLDP;;;
R3;644;1357;SENTJAKOB - DOMZALE;0;6.180;381;Podgorica;QLTC10;9.093;81;8.130;82;638;86;45;13;18;94;PLDP;;;
R3;644;1358;DOMZALE - DUPLICA;0;6.090;382;Nozice;QLTC10;7.998;49;7.054;67;572;80;78;17;81;121;WIM;;;
R3;645;1188;LJ(LITIJSKA) - ZADVOR;0;2.672;692;Zadvor;QLTC10;6.634;52;5.607;73;531;100;133;24;114;72;WIM;;;
R3;645;1189;ZADVOR - SMARTNO P.LITIJI;0;26.927;437;Besnica;QLD5;1.208;25;1.048;10;41;49;31;1;3;32;PLDP;;;
R3;646;1194;SKOFLJICA  -  SMARJE-SAP;0;3.726;;;P;1.000;30;821;40;80;15;10;3;1;28;PLDP;;;
R3;646;1443;SMARJE - SAP - CIKAVA;0;2.761;288;Smarje - Sap;QLTC10;3.392;48;2.957;61;249;31;31;9;6;57;PLDP;;;
R3;646;1444;CIKAVA  -  GROSUPLJE;0;2.141;273;Cikava;QLTC8;13.765;57;11.981;96;1.074;138;113;143;163;316;PLDP;;;
R3;646;1195;GROSUPLJE - IVANCNA GOR.;0;14.046;436;Zgornja Draga;QLD5;2.051;41;1.763;24;112;50;42;10;9;53;WIM;;;
R3;647;1172;PEROVO - GROSUPLJE;0;1.480;561;Grosuplje;QLTC10;6.914;28;6.009;104;512;101;63;33;64;157;PLDP;;;
R3;647;1151;GROSUPLJE;0;308;;;P;8.950;60;8.260;70;350;70;65;25;50;123;PLDP;;;
R3;647;1173;GROSUPLJE - MLACEVO;0;2.317;275;Veliko Mlacevo;QLTC8;6.744;43;6.018;34;480;50;55;19;45;92;PLDP;;;
R3;647;1174;MLACEVO - PLESIVICA;0;3.230;276;Veliko Mlacevo 2;R 10x4;3.000;25;2.767;9;160;15;10;4;10;21;PLDP;;;
R3;647;1174;PLESIVICA - KRKA;3.230;15.062;;;P;450;5;413;2;20;3;5;1;1;5;PLDP;;;
R3;647;1368;MLACEVO - VIDEM;0;12.000;388;Malo Mlacevo;QLTC10;3.055;15;2.661;20;251;26;36;10;36;60;PLDP;;;
R3;647;1368;VIDEM - RASICA;12.000;18.935;784;Predstruge;R 10x4;1.450;15;1.265;20;95;25;15;7;8;30;PLDP;;;
R3;648;2912;VIDEM - PRI CERKVI STRUGE;0;10.392;785;Kompolje;R 10x4;1.270;7;1.175;10;50;15;5;4;4;15;PLDP;;;
